match_id,date,group,team_a,team_b,final_score_a,final_score_b,outcome,pre_p_team_a_win,pre_p_draw,pre_p_team_b_win,pre_bet_pick,pre_bet_stake_usd,pre_reasoning,pre_key_sources,t30_p_team_a_win,t30_p_draw,t30_p_team_b_win,t30_bet_pick,t30_bet_stake_usd,t30_reasoning,t30_key_sources,refl_outcome_vs_prediction,refl_was_well_calibrated,refl_luck,refl_key_factor_missed,refl_key_factor_overweighted,refl_counterfactual,refl_would_bet_differently,refl_confidence,_parse_issue,file_order
m47,2026-06-23,L,England,Ghana,0,0,draw,0.79,0.14,0.07,no_bet,0,"My England-win estimate (~79%) sits right on top of the de-vigged market and supercomputer consensus (Opta 78.8%, prediction markets ~80.5%, bookmaker line England -450 / draw +550 / Ghana +1400), so there is no exploitable edge. England's moneyline at -450 is negative-EV (risk $100 to win ~$22), the draw is negative-EV, and Ghana's +1400 yields only a razor-thin nominal edge that is within model noise; Kelly sizing on my own numbers returns essentially $0. With an efficiently priced market and no genuine value, the disciplined decision is to pass.",https://theanalyst.com/articles/england-vs-ghana-prediction-world-cup-2026-match-preview | https://defirate.com/prediction-markets/world-cup-odds/england/ | https://news.sportsinteraction.com/soccer/fifa-world-cup/story/england-vs-ghana-odds-prediction-062326-217179 | https://www.rotowire.com/soccer/article/england-vs-ghana-picks-tips-odds-best-bets-2026-world-cup-group-l-119332,,,,,,,,partially_correct,True,neither,"Ghana's defensive floor — a Queiroz side set up to park the bus, fresh off a clean sheet, raised the probability of a low-scoring stalemate more than I credited; the goalless draw was a coherent script I assigned too little weight (14%).","England's attacking output, anchored on the 4-2 vs Croatia and the supercomputer/market favorite framing — recency bias toward their firepower, underplaying how wasteful favorites often are against a packed deep block, especially with qualification near-secured and possible rotation/complacency.","If England had converted even one of the chances they'd be expected to generate against a compact defense — a single Kane half-chance — they almost certainly win, so the result hinged on finishing quality against a low block rather than on territorial control.","no — the no_bet call was correct on EV grounds and is actually vindicated, since the England moneyline (-450) I judged negative-EV would have lost outright on this draw.",0.7,,46
m48,2026-06-23,K,Portugal,Uzbekistan,5,0,team_a_win,0.79,0.14,0.07,no_bet,0,"My estimate (Portugal ~79% / draw ~14% / Uzbekistan ~7%) aligns with both the Opta/SportsCasting supercomputers (76-78% Portugal) and de-vigged market odds (Portugal -450 to -550, draw +600/+625, Uzbekistan +1400), reflecting Portugal's huge squad-quality edge, Rúben Dias's return, and a must-improve motivation against a debutant that has lost three straight conceding seven goals. However, the favorite's short price gives essentially zero positive expected value once the vig is removed, and the draw/Uzbekistan longshot edges are too thin and noise-dependent to justify a stake, so the disciplined play is no bet.",https://theanalyst.com/articles/portugal-vs-uzbekistan-prediction-world-cup-2026-match-preview | https://www.cbssports.com/soccer/news/portugal-uzbekistan-odds-prediction-time-2026-world-cup-picks-best-bets/ | https://www.sportscasting.com/news/portugal-vs-uzbekistan-predictions-supercomputer-betting-picks-odds-world-cup/ | https://thesportsrush.com/portugal-v-uzbekistan-predictions/,,,,,,,,correct,True,neither,"I underweighted the blowout potential — the sheer gap in squad quality meant Portugal were always likely to win the goal-difference battle emphatically once they corrected their MD1 sloppiness, not just edge a tight game.","Portugal's flat, low-xG opener against DR Congo and Ronaldo's poor form, which I treated as a signal they might struggle to break down a deep block when it was largely noise from a single game.","Even if Uzbekistan had replicated their compact Colombia block, the quality gulf meant a Portugal win was near-certain — only the margin, not the result, would likely have changed.","no — the moneyline still offered no value ex ante and a single emphatic result doesn't retroactively make a -450 price +EV; the real (unrewarded) edge was in the margin/over-goals markets, which I correctly avoided chasing on the match-result line.",0.8,,47
m49,2026-06-24,A,South Africa,Korea Republic,1,0,team_a_win,0.17,0.24,0.59,team_b_win,25,"Sharp markets and the margin-free Kalshi price converge on Korea Republic ~59%, draw ~25%, South Africa ~17%, reflecting a clear quality gap (Son Heung-min, Kim Min-jae, Lee Kang-in), better form, and Korea needing only a result, while South Africa are winless in seven, have scored once in two games, and are missing suspended starters Mokoena and Zwane. South Africa's must-win situation should force them forward and open space for Korea's superior counterattack, reinforcing the favorite. The moneyline (~-155) is efficiently priced so the edge is thin, hence a modest stake on Korea as the standout most-likely outcome rather than a larger position.",https://www.sportsline.com/insiders/south-africa-vs-south-korea-odds-predictions-time-2026-world-cup-picks-from-elite-soccer-expert/ | https://www.squawka.com/us/news/world-cup/match-preview-south-africa-vs-south-korea-06-24-26-world-cup-2026/ | https://news.sportsinteraction.com/soccer/fifa-world-cup/story/south-africa-vs-korea-republic-odds-prediction-062526-217213 | https://www.goal.com/en-sa/news/south-africa-south-korea-world-cup-preview/bltd2a2517a718c90f3 | https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_Group_A,,,,,,,,incorrect,True,unlucky,"Motivational asymmetry cutting the other way: a team needing only a draw can turn passive and protective, and Korea had shown late-game fatigue (faded vs Mexico), which let a desperate, physical South Africa control a low-event match and nick it.","The individual quality gap (Son, Kim Min-jae, Lee Kang-in) and the 'South Africa over-commits, Korea counters' narrative — star quality often fails to convert in a single low-scoring game, especially when the favorite is managing for a draw.","If Korea had needed a win rather than just a draw and pushed forward instead of game-managing, their quality edge more plausibly tells and the result likely changes.","yes — my own Kelly math showed the edge was essentially zero (~$1), so the disciplined call was no_bet rather than a $25 stake, a process critique independent of the loss.",0.7,,48
m50,2026-06-24,A,Czechia,Mexico,0,3,team_b_win,0.27,0.29,0.44,draw,30,"Mexico have already clinched Group A top spot with two clean-sheet wins and are set to heavily rotate (Ochoa, Mora, Giménez in, Jiménez/Álvarez rested), removing both their urgency and some quality, while Czechia must win but have been toothless (<0.5 open-play xG/game, Schick starved of service). That points to a tight, low-scoring game at the Azteca, and with the draw priced around +280 (~26% implied) versus my ~29% estimate, it offers the only positive-EV edge; Mexico's moneyline (~-110) is fair-to-rich and Czechia's +285 is roughly efficient, so I stake a moderate amount on the draw.",https://theanalyst.com/articles/czechia-vs-mexico-prediction-world-cup-2026-match-preview | https://www.espn.com/soccer/odds/_/gameId/760467 | https://www.covers.com/world-cup/mexico-vs-czechia-prediction-picks-odds-wednesday-6-24-2026 | https://www.si.com/soccer/czechia-vs-mexico-world-cup-preview-predictions-lineups-6-24-26,,,,,,,,partially_correct,False,neither,"That a desperate Czechia chasing the game would open itself up to Mexico's counters and quality—the decisive 3-0 shows the talent/home gap was wider than my near-coin-flip probabilities implied, even for a rotated Mexico.","The 'rotation + low-scoring tight draw' narrative and Mexico's supposed lack of motivation, which I leaned on too heavily after seeing several experts flag draw value.","If Czechia had taken an early lead and forced Mexico to chase, the game could have been closer, but given the quality and Azteca home advantage Mexico likely still win most realistic scenarios.","yes—I would have passed (no_bet) or considered backing Mexico rather than chasing a thin, narrative-driven edge on the draw.",0.7,,49
m51,2026-06-24,C,Morocco,Haiti,4,2,team_a_win,0.82,0.12,0.06,team_a_win,25,"Morocco (4 pts, conceded once in two games, 31-match unbeaten run, settled XI) face an already-eliminated Haiti side that has scored zero goals and lost both matches; Opta's supercomputer gives Morocco ~81% and the market prices them around -455 (~82%). Morocco are also motivated to chase top spot and goal difference, so a comfortable win is highly likely. The price offers minimal edge, so I stake conservatively on the near-certain outcome rather than the poorly-valued draw or Haiti markets.",https://theanalyst.com/articles/morocco-vs-haiti-prediction-world-cup-2026-match-preview | https://sports.yahoo.com/articles/morocco-vs-haiti-picks-predictions-094815723.html | https://www.fifa.com/en/match-centre/match/17/285023/289273/400021452 | https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_Group_C | https://www.rotowire.com/soccer/article/morocco-vs-haiti-preview-predicted-lineups-team-news-tactical-analysis-2026-world-cup-group-c-119340,,,,,,,,correct,True,neither,"Haiti's attacking output when playing open with nothing to lose — they scored twice after being shut out in their first two games, which I underweighted by anchoring on their zero-goal record.","Morocco's defensive solidity ('conceded just once in two games') — I implicitly expected another clean sheet, but they conceded twice.","If Haiti had carried this same attacking intent against a more rotated or complacent Morocco side, the two goals could have made it genuinely close, but Morocco's quality gap still produced four goals and a clear win.","no — the Morocco win pick was correct and the most likely outcome, though I'd have valued a goals/over market more given how open the game became.",0.82,,50
m52,2026-06-24,C,Scotland,Brazil,0,3,team_b_win,0.12,0.22,0.66,draw,20,"Brazil are heavy favorites (Opta supercomputer 68%, Kalshi 72%, bet365 ~70% devigged) given their loaded attack and unbeaten 11-game head-to-head record over Scotland, even with Raphinha injured. However, Brazil only need a draw to top Group C, dampening their incentive to chase a win, while Scotland's defense has conceded just once in 180 minutes — so I price the draw at ~22% vs the market's ~19% implied at +425, the only outcome with clearly positive EV. Backing Brazil (-250/-275) and Scotland (+700) both sit near or below fair value, so I stake a modest amount on the draw to reflect a real but uncertain edge.",https://theanalyst.com/articles/scotland-vs-brazil-prediction-world-cup-2026-match-preview | https://www.squawka.com/us/news/world-cup/match-preview-scotland-vs-brazil-06-24-26-world-cup-2026/ | https://sports.yahoo.com/articles/scotland-vs-brazil-picks-predictions-101805946.html | https://www.rotowire.com/soccer/article/scotland-vs-brazil-picks-tips-odds-best-bets-2026-world-cup-group-c-119474,,,,,,,,partially_correct,True,neither,Brazil's quality differential was large enough that their reduced need to win (only a draw required to top the group) did not blunt their performance — the talent gap dominated motivation.,"The 'Brazil unmotivated, low-event game' narrative, which I used to inflate the draw probability to 22% and justify the bet.","If Scotland had scored first or stayed level into the final minutes with both sides content to draw, the game I bet on was plausible — but the 3-0 margin shows the quality gap was too wide for that path to be realistic.","yes — I'd choose no_bet (or back Brazil), since my thin draw edge rested on a motivation thesis the comfortable win refutes, and the efficient ~70% favorite read deserved more respect.",0.7,duplicate reflection in source (kept first),51
m53,2026-06-24,B,Bosnia and Herzegovina,Qatar,3,1,team_a_win,0.6,0.23,0.17,team_b_win,10,"Bosnia is the clearly stronger side (Dzeko, Kolasinac, superior squad) and the rightful favorite, while Qatar has been the tournament's worst team — 2-14 aggregate, never won a World Cup match, and just lost 6-0 to Canada. However, the market's ~+600 on Qatar (≈14% implied) looks slightly inflated by recency overreaction to that thrashing: Qatar drew 1-1 with Switzerland in this same group, and since a draw eliminates both teams, both must attack, opening up an upset path. I take a small-stake value punt on Qatar where my estimate (17%) exceeds the implied price; high variance keeps the stake low.",https://www.espn.com/soccer/match//gameId/760462/qatar-bosnia-herzegovina | https://www.espn.com/soccer/story//id/49138188/bosnia-herzegovina-qatar-fifa-world-cup-2026-tv-channel-how-watch-kick-live-stream-referee-predicted-line-ups | https://www.goal.com/en-us/news/live-stream-bosnia-and-herzegovina-v-qatar-online-tv-channel/bltcc8c1b839123c6be | https://www.whoscored.com/matches/1976990/preview/international-fifa-world-cup-2026-bosnia-and-herzegovina-qatar | https://www.racingpost.com/sport/football-tips/world-cup-2026/bosnia-and-herzegovina-vs-qatar-betting-tips-predictions-team-news-odds-bet-builder-aIQmi5h5P3A8/,,,,,,,,correct,True,neither,"I underweighted that Qatar's 6-0 loss to Canada was a genuine signal of persistent weakness, not a recency-biased overreaction — the market's long price on them was warranted, and Bosnia's quality edge was real, as the 3-1 margin showed.","The 'market overreaction / contrarian value' thesis, anchored on Qatar's single flattering 1-1 draw with Switzerland, which I used to justify nudging Qatar from 14% to 17% and taking the bet.","If Bosnia had repeated their late defensive collapse from the Switzerland match, a draw or Qatar result was plausible, but the comfortable 3-1 scoreline suggests Bosnia were the clearly better side and would have won under most reasonable variations.","yes — I'd either no-bet or back Bosnia, since my contrarian Qatar edge was illusory and the favorite's superiority was correctly priced by the market.",0.72,,53
m54,2026-06-24,B,Switzerland,Canada,2,1,team_a_win,0.39,0.32,0.29,draw,25,"Switzerland (Team A) is the deserved market favorite (~+130/+150) as the seeded, deeper, in-form side, while Canada (Team B) carries home-crowd energy at BC Place but is hurt by injuries to Davies (likely benched) and Koné. The key edge is the incentive structure: both teams are essentially already through and Canada tops the group with only a draw thanks to a +6 goal difference, which typically raises draw frequency and lowers intensity—so I price the draw (~0.32) above the market-implied ~0.30. At best available draw odds of roughly +220/+225 that yields a small positive expected value, the same 'value play' several previews independently flagged, hence a modest stake rather than a large one.",https://www.tsn.ca/soccer/fifa-world-cup/article/tale-of-the-tape-how-canada-switzerland-match-up-ahead-of-crucial-clash-for-group-b/ | https://www.squawka.com/ca/news/switzerland-vs-canada-prediction/ | https://www.oddsshark.com/soccer/world-cup/switzerland-canada-odds-june-24-2026-2494821 | https://www.goal.com/en-us/news/live-stream-switzerland-v-canada-online-tv-channel/blta8656c307773841b | https://news.sportsinteraction.com/soccer/fifa-world-cup/story/switzerland-vs-canada-odds-prediction-062426-217201,,,,,,,,partially_correct,True,neither,"I underweighted that Switzerland's genuine quality/depth edge plus Canada's key injuries (Davies likely benched, Koné out) would more likely yield a decisive result for the better side rather than the cagey stalemate I leaned toward.","The 'Canada only needs a draw, both already qualified' incentive narrative—I bumped the draw above market on this, but Switzerland needed the win, pushed, and both sides actually wanted top spot for the easier knockout path.","If Alphonso Davies had started fully fit, Canada likely had the extra attacking quality to secure the draw they needed and possibly top the group, changing the result.","yes—the modal call (Switzerland favorite) was right, but my $25 draw stake far exceeded what such a thin, narrative-dependent edge justified (near-zero full-Kelly), so I'd pass or stake a fraction of that.",0.6,,54
m55,2026-06-25,E,Curaçao,Côte d'Ivoire,0,2,team_b_win,0.07,0.12,0.81,team_b_win,25,"Côte d'Ivoire (FIFA ~33rd, 2023 AFCON winners) are markedly stronger than debutants Curaçao (~82nd) and need only a draw to reach the last 32, while Curaçao must chase the game and will leave space for Ivorian counters; Opta's supercomputer gives Côte d'Ivoire 82.2% and Kalshi prices them at 84%, with the draw ~11% and Curaçao ~6%. The favourite is close to fairly priced (heavy odds-on), so I back Côte d'Ivoire but keep the stake modest given thin expected value rather than chasing the draw or the longshot home win. Singo (hamstring) is out for Côte d'Ivoire but Guela Doué deputises and the squad gap remains large.",https://theanalyst.com/articles/curacao-vs-ivory-coast-prediction-world-cup-2026-match-preview | https://www.squawka.com/us/news/world-cup/match-preview-curacao-vs-ivory-coast-06-25-26-world-cup-2026/ | https://www.si.com/soccer/curacao-vs-cote-divoire-world-cup-preview-predictions-lineups-6-25-26 | https://www.sportsmole.co.uk/football/curacao/world-cup-2026/preview/curacao-vs-ivory-coast-prediction-team-news-lineups_599885.html,,,,,,,,correct,True,neither,"Côte d'Ivoire's defensive control was more complete than I implied — I leaned toward goals at both ends, but Curaçao's counter threat (Hansen, Chong) never materialized into a goal against a back line that conceded nothing in CAF qualifying.","Curaçao's resilience and the 'nothing to lose, throw bodies forward could create chances' narrative, plus a slightly inflated draw probability premised on Côte d'Ivoire game-managing for the point they only needed.","An early Curaçao goal could have made it tense, but given the clear squad-quality gap the most likely result is still a Côte d'Ivoire win, so the W/D/L outcome probably would not have changed.","no, the pick and reasoning were sound and the modest odds-on stake was appropriately disciplined; a 2-0 hindsight margin doesn't justify having risked more on a short price.",0.7,,55
m56,2026-06-25,E,Ecuador,Germany,2,1,team_a_win,0.27,0.24,0.49,no_bet,0,"My estimate (Ecuador 27% / draw 24% / Germany 49%) tracks both the Opta supercomputer (Germany 48.8%, Ecuador 28.2%) and the margin-adjusted bet365 prices (Germany 19-20, draw 3-1, Ecuador 5-2), so the line looks efficient with no positive-EV edge. Germany top the group and will rotate heavily under nothing-to-play-for conditions, but their attacking depth should still punish a desperate, must-win Ecuador side that has failed to score in two games despite high shot volume; those offsetting factors leave all three outcomes priced at or below fair value once the bookmaker margin is removed, so the disciplined call is to pass.",https://theanalyst.com/articles/ecuador-vs-germany-prediction-world-cup-2026-match-preview | https://www.racingpost.com/sport/football-tips/world-cup-2026/ecuador-vs-germany-world-cup-prediction-team-news-odds-betting-tips-and-bet-builder-aq3YX8o0kQbj/ | https://www.sportsmole.co.uk/football/germany/world-cup-2026/preview/ecuador-vs-germany-prediction-team-news-lineups_599880.html,,,,,,,,partially_correct,True,neither,"I underweighted how a fully-rotated, dead-rubber Germany XI could be genuinely vulnerable, and that Ecuador's high chance volume (16 shots on target, 27 attempts vs Curacao) meant their goal drought was variance-driven and likely to break against a weakened defense.","Ecuador's two-game scoring drought and 'can't finish' narrative, which I treated as a persistent skill deficit rather than bad finishing luck on top of strong chance creation.","If Germany had fielded a stronger, more motivated first-choice side instead of rotating with nothing to play for, they most likely avoid defeat.","no, because a single 27%-probability result doesn't invalidate the efficient-market reasoning behind no_bet, though I acknowledge Ecuador at 5-2 was the defensible value side I came closest to backing.",0.68,,56
m57,2026-06-25,F,Japan,Sweden,1,1,draw,0.52,0.27,0.21,team_a_win,20,"Japan are unbeaten in Group F (2-2 vs Netherlands, 4-0 vs Tunisia), have conceded only twice, ride a nine-match unbeaten run, and hold a situational edge since a draw alone sends them through while Sweden must chase the game and open up against Japan's counter. Sweden carry real threat in Isak and Gyökeres but shipped five against the same Dutch side Japan held, and their defense looks leaky. Market consensus (devigged ~51-52% Japan, ~27% draw, ~21% Sweden) matches my read, so I take a modest stake on Japan at roughly even money where the price slightly understates their form-plus-situation advantage.",https://theanalyst.com/articles/japan-vs-sweden-prediction-world-cup-2026-match-preview | https://sports.yahoo.com/articles/japan-vs-sweden-picks-predictions-100548385.html | https://news.sportsinteraction.com/soccer/fifa-world-cup/story/japan-vs-sweden-odds-prediction-062526-217233 | https://www.sportsline.com/insiders/japan-vs-sweden-odds-predictions-2026-world-cup-picks-from-proven-soccer-expert/ | https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_Group_F,,,,,,,,partially_correct,True,neither,"I underweighted how Japan's own incentive structure suppressed their win probability—needing only a draw to advance, they had every reason to sit deep and settle, which actively pushes the modal outcome toward a draw rather than a Japan win.","Japan's attacking form, especially the 4-0 over an already-eliminated, out-of-sorts Tunisia, which flattered them and led me to back an outright win rather than respect the high draw likelihood.","Had Japan needed three points rather than being content with a draw, their incentive to push forward would likely have opened the game and produced a more decisive result.","yes—I flagged the Japan-win edge as marginal myself, so given Japan's clear incentive to settle for a draw, no_bet (or a draw/double-chance position) would have been the disciplined call.",0.72,,57
m58,2026-06-25,F,Tunisia,Netherlands,1,3,team_b_win,0.07,0.13,0.8,draw,10,"Both the Opta supercomputer (~83% NED win, ~5% TUN) and the market (NED -750, draw +800, TUN +1900) agree the Netherlands are overwhelming favorites against an eliminated, crisis-hit Tunisia that managed 0.05 xG and no shots on target last match. There's no value backing the Netherlands at -750 (implied ~88% vs my ~80%), and Tunisia is a pure lottery ticket, but with the Dutch essentially through and Koeman expected to rotate ahead of the knockouts, I see a small edge on the draw (my 13% vs implied ~11%). I'm staking only $10 to reflect that the edge is thin and speculative.",,,,,,,,,correct,True,neither,"The Netherlands' squad depth means rotation barely dents their attacking output, so the 'rotated/dead-rubber side concedes a draw' dynamic I leaned on was largely illusory against a team this strong.","The dead-rubber/rotation effect as a driver of a draw, which was the entire basis for my draw stake.","If Koeman had rested most starters and Tunisia's new-manager bounce had yielded more than the single goal they managed, a draw was conceivable, but the quality gap made a Dutch win the likely outcome regardless.","yes, I'd choose no_bet—the favorite offered negative value at -750 and my draw 'edge' was too thin and speculative to justify staking.",0.8,,58
m59,2026-06-25,D,Türkiye,USA,3,2,team_a_win,0.3,0.29,0.41,team_a_win,15,"USA has already won Group D and clinched the round of 32, so Pochettino is likely to rotate and protect four yellow-card-carrying starters (Adams, Balogun, Richards, Robinson) plus manage Pulisic's calf, weakening a side Opta's full-strength model rates at 47.7% win probability. Türkiye are eliminated but motivated and technically strong (Güler, Yıldız, Çalhanoğlu) and have never lost three straight World Cup games. The de-vigged market and my estimate align closely, but the rotation/dead-rubber risk gives slight overlay value to a Türkiye win at +255, so I take a small disciplined stake rather than chasing a large position.",https://theanalyst.com/articles/turkiye-vs-usa-prediction-world-cup-2026-match-preview | https://www.espn.com/soccer/story//id/49151521/turkiye-vs-usmnt-fifa-world-cup-2026-tv-channel-how-watch-kick-live-stream-injury-predicted-line-ups | https://www.foxsports.com/stories/soccer/turkiye-vs-united-states-how-to-watch-tv-channel-live-stream-2026-fifa-world-cup-group-d | https://www.espn.com/soccer/match//gameId/760470/united-states-turkiye,,,,,,,,partially_correct,True,neither,"Türkiye's attacking talent (Güler, Yıldız, Çalhanoğlu, Aktürkoğlu) finally converting and the freedom of a pressure-free, eliminated team unlocking their finishing—I over-anchored on their prior goal drought and 66 shots without a goal as if it were predictive.",I kept USA as the favorite at 0.41 despite my own qualitative reasoning pointing toward Türkiye being underrated; I anchored too heavily on the Opta/market consensus instead of fully committing my distribution to my own rotation/dead-rubber thesis.,"If Pochettino had started a full-strength XI instead of resting the four yellow-carded starters and managing Pulisic, USA most likely controls the match and avoids defeat, so the rotation was probably the decisive factor.","no—the Türkiye pick was correct and profitable, and if anything I should have shaded both my probability and stake further toward Türkiye rather than keeping USA as nominal favorite.",0.6,,59
m60,2026-06-25,D,Paraguay,Australia,0,0,draw,0.4,0.35,0.25,team_a_win,20,"Both sides have 3 points, but Australia advances on a draw (GD +0 vs Paraguay -2), so the Socceroos are likely to sit deep while must-win Paraguay pushes forward — a dynamic that tends to produce either a Paraguay breakthrough or a cagey draw, suppressing Australia's win chance. Opta's supercomputer marginally favors Paraguay (38.0% win / 38.6% draw / 23.4% Australia), and best-available Paraguay odds of ~2/1 (implied ~33%) sit below my 40% estimate, making Paraguay the value side; the draw at 5/4 needs ~44% to be worth backing. Main risk is the suspension of Almirón, Paraguay's top scorer and chief creator, which dents their must-win attacking edge, so I'm staking moderately rather than heavily.",https://theanalyst.com/articles/paraguay-vs-australia-prediction-world-cup-2026-match-preview | https://www.espn.com/soccer/match/_/gameId/760469/australia-paraguay | https://sports.yahoo.com/articles/paraguay-vs-australia-prediction-world-093500636.html | https://www.sportsmole.co.uk/football/paraguay/world-cup-2026/preview/paraguay-vs-australia-prediction-team-news-lineups_599899.html,,,,,,,,partially_correct,True,neither,"I underweighted how decisively Australia's draw-is-enough incentive would let them kill the game from a low block, compounded by Almirón's suspension blunting Paraguay's only realistic route to breaking it down — the 0-0 deserved closer to 40% than the 35% I gave it.","The 'must-win team eventually breaks through' logic — I gave Paraguay's win (0.40) too much credit for converting territorial pressure into a goal against an organized, motivated-to-defend opponent.","If Almirón had not been suspended, Paraguay would likely have had the creativity to unlock Australia's block and the match could well have ended in the Paraguay win I predicted.","no — a +EV wager on a 40% pick is expected to lose ~60% of the time, so a single 0-0 doesn't invalidate the process, though I'd trim the stake slightly given how thin the edge over the draw really was.",0.7,,60
m61,2026-06-26,G,New Zealand,Belgium,1,5,team_b_win,0.08,0.14,0.78,team_b_win,15,"Belgium are heavy favorites in this must-win Group G decider: the Opta supercomputer gives them ~80.3% (draw 11.8%, NZ 7.9%), and they enter unbeaten in 15, with a vast squad-quality and ranking gap (NZ ~85th, winless in 8 World Cup matches). Market odds (Belgium ~-360 ≈ 78% implied) sit just below the model estimate, so Belgium-to-win carries a thin positive edge—hence a small, Kelly-sized stake rather than a large one, given short odds and Belgium's poor finishing (raising real draw risk against a NZ side that always scores but never keeps clean sheets).",https://theanalyst.com/articles/new-zealand-vs-belgium-prediction-world-cup-2026-match-preview | https://www.espn.com/soccer/match/_/gameId/760477/belgium-new-zealand | https://sports.yahoo.com/articles/zealand-vs-belgium-prediction-world-082000552.html,,,,,,,,correct,True,neither,"I underweighted how decisively Belgium's latent attacking quality could break out once they finally converted chances—the 5-goal haul exceeded the 'muted, profligate Belgium' picture I leaned on.","Belgium's tournament goal drought and poor finishing, which led me to inflate the draw probability (0.14) and stake conservatively rather than backing a more emphatic Belgium outcome.","Even if Belgium had stayed as wasteful as in their first two matches, the quality and ranking gap meant they very likely still win—so the result (a Belgium victory) probably holds, though the margin would have been far tighter.","no, the moneyline Belgium pick was vindicated and the process was sound—though with hindsight a -1.5 handicap or over-goals line would have returned more given the blowout.",0.82,,61
m62,2026-06-26,G,Egypt,IR Iran,1,1,draw,0.39,0.37,0.24,draw,25,"Market consensus (Kalshi ~39/36/25, bookmakers Egypt +145, draw +175, Iran +280) and the Opta supercomputer make Egypt a slight favorite, but the incentive structure favors a draw: Egypt qualifies and likely tops the group with just a point, while a draw plus likely third-place math also nearly secures Iran, and Iran's defense has conceded only via NZ (two near-clean sheets, strong keeper Beiranvand). Tournament final-group games where both sides are content with a stalemate tend to drift toward cagey draws, and multiple analysts flag the draw as the value side, so I take a modest stake there despite only a thin edge over the priced ~36%. Iran's disrupted travel/entry situation and weakest-in-group attacking output cap their upside, keeping their win the least likely outcome.",https://theanalyst.com/articles/egypt-vs-iran-prediction-world-cup-2026-match-preview | https://www.squawka.com/us/news/world-cup/match-preview-egypt-vs-iran-06-26-26-world-cup-2026/ | https://sports.yahoo.com/articles/egypt-vs-iran-predictions-picks-180000348.html | https://www.espn.com/soccer/story/_/id/49141716/fifa-world-cup-2026-egypt-vs-iran-tv-channel-how-watch-kick-live-stream-referee-predicted-line-ups | https://onefootball.com/en/news/egypt-vs-iran-prediction-world-cup-2026-preview-best-bets-43046141,,,,,,,,correct,True,neither,"I leaned on Iran's clean-sheet record and slightly underweighted that the game would open up enough for both teams to score (BTTS), which several sources had flagged; Iran scoring fit my 'they must push and can punish on the break' logic better than my defensive-solidity emphasis did.","Iran's defensive solidity / two near-clean-sheet record—they conceded, so my emphasis on their rearguard was marginally too strong, though it didn't affect the draw call.","Had Egypt pressed for the win rather than being content to manage the single point they needed, their superior attack (Salah, Marmoush) likely converts this into a 2-1 or similar Egypt victory.","no, the incentive structure correctly pointed to a draw and a modest stake was the right size for a genuinely thin edge—I'd avoid letting a winning result tempt me into thinking I should have staked more.",0.8,,62
m63,2026-06-26,H,Cabo Verde,Saudi Arabia,0,0,draw,0.41,0.27,0.32,team_a_win,15,"Cabo Verde have been the more cohesive side (0-0 vs Spain, 2-2 vs Uruguay), are defensively organized and carry genuine pace to exploit Saudi Arabia on the break, while the Saudis have looked toothless (only ~10 shots across two games, -4 GD, lacking width and creativity). Both teams essentially must win, suppressing the draw and favoring the better counter-attacking team, which matches the market making Cabo Verde slight favorites (Kalshi ~38%, bet365 +135). With a best available price around +150 (implied ~40%) sitting just under my ~41% estimate, I take a small value-oriented position on Cabo Verde while acknowledging the edge is thin and the market is efficient.",https://www.espn.com/soccer/story/_/id/49141810/fifa-world-cup-2026-cape-verde-vs-saudi-arabia-tv-channel-how-watch-kick-live-stream-referee-predicted-line-ups | https://www.squawka.com/us/news/world-cup/match-preview-cape-verde-vs-saudi-arabia-06-26-26-world-cup-2026/ | https://www.goal.com/en/news/cabo-verde-saudi-arabia-world-cup-preview/blte5c01ba40a6d1b44 | https://sports.yahoo.com/articles/cape-verde-vs-saudi-arabia-175100766.html | https://www.racingpost.com/sport/football-tips/world-cup-2026/cape-verde-vs-saudi-arabia-world-cup-prediction-team-news-odds-betting-tips-and-bet-builder-aSUNw3n9bZIi/,,,,,,,,incorrect,False,neither,"I underweighted the draw: I saw clear stalemate signals (both sides defensively organized, Saudi Arabia chronically toothless in attack, multiple 'controlled/low-scoring/under 2.5' reads) and the real chance Cape Verde would be content to sit deep for a point, yet still rated the draw lowest at 0.27.","The 'both teams must win, so the game opens up and favors Cape Verde's counter-attacking pace' dynamic—I assumed desperation would break the deadlock, but two cagey, defensively-minded sides simply cancelled each other out.","If either side had scored first, the must-win pressure would very likely have forced the game open and produced a decisive result, but with neither breaking through it settled into exactly the scoreless stalemate the underlying profiles pointed to.","yes—my edge on a Cape Verde win was thin and the low-scoring/stalemate signals were strong, so no_bet or a draw/under-leaning position was the more disciplined call than backing the win.",0.7,,63
