match_id,date,group,team_a,team_b,final_score_a,final_score_b,outcome,pre_p_team_a_win,pre_p_draw,pre_p_team_b_win,pre_bet_pick,pre_bet_stake_usd,pre_reasoning,pre_key_sources,t30_p_team_a_win,t30_p_draw,t30_p_team_b_win,t30_bet_pick,t30_bet_stake_usd,t30_reasoning,t30_key_sources,refl_outcome_vs_prediction,refl_was_well_calibrated,refl_luck,refl_key_factor_missed,refl_key_factor_overweighted,refl_counterfactual,refl_would_bet_differently,refl_confidence,_parse_issue,file_order
m52,2026-06-24,C,Scotland,Brazil,0,3,team_b_win,0.05,0.12,0.83,team_b_win,75,"Brazil holds a massive quality gap over Scotland (FIFA rank ~6 vs ~41), with elite attackers like fit Neymar, Vinicius Jr and Paqueta under Ancelotti facing a well-organized but limited Scotland side that has scored just once in two group games and must rely on defensive resilience. Historical dominance (Brazil unbeaten in recent WC meetings) and previews/models consistently forecast comfortable Brazil wins (e.g. 2-0, 3-1), though Scotland's high stakes for a potential first-ever knockout berth could produce a tighter contest than the talent disparity suggests. Bookie odds (~-250 Brazil) undervalue the favorite relative to my assessed 83% win probability, justifying a large stake on team_b_win.",https://www.azcentral.com/story/sports/soccer/worldcup/2026/06/23/scotland-brazil-picks-predictions-odds-world-cup-2026-wednesday/90627305007/ | https://onefootball.com/de/news/scotland-vs-brazil-prediction-world-cup-2026-preview-best-bets-43037878 | https://www.whoscored.com/matches/1953863/preview/international-fifa-world-cup-2026-scotland-brazil | https://sports.yahoo.com/articles/preview-scotland-vs-brazil-team-220500336.html | https://www.racingpost.com/sport/football-tips/world-cup-2026/scotland-vs-brazil-world-cup-prediction-team-news-odds-betting-tips-and-bet-builder-a1B9A9D9fjpC/,,,,,,,,correct,True,neither,Brazil's sustained intensity and clinical conversion of chances that broke down Scotland's defense more thoroughly than expected,Scotland's defensive resilience and organization potentially keeping the scoreline closer than the talent gap allowed,"If Brazil had been less motivated to clinch first place in Group C and rotated heavily, the margin might have been narrower (e.g. 2-0) but a Brazil win would still have been the outcome.","no, the decisive 3-0 Brazil win exactly matched my assessed probabilities, expected comfortable victory, and positive-edge bet sizing on team_b_win",0.81,,51
m53,2026-06-24,B,Bosnia and Herzegovina,Qatar,3,1,team_a_win,0.61,0.24,0.15,team_a_win,65,"Bosnia and Herzegovina are clear favorites per Opta simulations (65.9% win probability) and betting markets (~60% implied), entering with better underlying metrics like shots on target and penalty area entries despite both teams sitting on 1 point after heavy Group B losses (Bosnia 1-4 to Switzerland, Qatar 0-6 to Canada). Qatar faces defensive and midfield absences from red cards while Bosnia has Edin Dzeko available and superior European-level experience; a win gives Bosnia the edge for 3rd place and best-third advancement odds. I stake $65 on Bosnia to win given the consistent data edge in a must-win neutral-venue clash.",https://theanalyst.com/articles/bosnia-herzegovina-vs-qatar-prediction-world-cup-2026-match-preview | https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_Group_B | https://www.espn.com/soccer/match/_/gameId/760462/qatar-bosnia-herzegovina | https://inside.fifa.com/fifa-world-ranking/men,,,,,,,,correct,True,neither,none,none,"If Qatar had not suffered the demoralizing 0-6 loss with multiple red cards in their prior group match (damaging squad depth and confidence), they might have defended better and kept the score closer to a draw.","no, the 3-1 result aligned closely with the pre-match data edge from Opta simulations, recent form gaps, and suspension impacts that I had already identified as decisive advantages for Bosnia",0.8,,52
m54,2026-06-24,B,Switzerland,Canada,2,1,team_a_win,0.44,0.3,0.26,team_a_win,45,"Switzerland hold a clear quality edge with a deeper squad, elite experience (Xhaka, Akanji, Embolo), and better organization, while Canada are hampered by key absences including midfielder Ismaël Koné (out for the tournament) and limited Alphonso Davies; the Vancouver home crowd and Canada's 6-0 win over Qatar provide momentum but are unlikely to overcome the gap in this Group B decider. A low-to-mid scoring game is expected where Switzerland's edge in duels and set-pieces gives them the best chance to top the group. Current betting odds imply roughly 41% for a Swiss win, offering modest value for a virtual stake on the favorite.",https://vsin.com/soccer/switzerland-vs-canada-prediction-2026-fifa-world-cup-preview-and-best-bets/ | https://sports.yahoo.com/articles/canada-vs-switzerland-predictions-picks-100000410.html | https://www.sportsmole.co.uk/football/switzerland/world-cup-2026/preview/switzerland-vs-canada-prediction-team-news-lineups_599751.html | https://www.rotowire.com/soccer/article/switzerland-vs-canada-preview-predicted-lineups-team-news-tactical-analysis-2026-world-cup-group-b-119339 | https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_Group_B,,,,,,,,correct,True,neither,Canada's home-crowd energy and attacking threat from their prior 6-0 win making the game tighter than expected,the defensive impact of Canada's key absences (especially Koné) on limiting their ability to compete,"If Alphonso Davies had started fully fit from minute one rather than off the bench, Canada could have created enough chances to force a draw instead of the narrow 2-1 loss.","no, the narrow win by the forecasted favorite validated backing Switzerland's quality edge despite the closeness",0.65,,53
m55,2026-06-25,E,Curaçao,Côte d'Ivoire,0,2,team_b_win,0.05,0.12,0.83,team_b_win,85,"Côte d'Ivoire (ranked 33rd) are overwhelming favorites against debutants Curaçao (81st) given the massive quality gap, superior recent form (win vs Ecuador, competitive vs Germany), and experienced squad featuring Amad Diallo and Franck Kessié. Curaçao showed defensive grit in a 0-0 draw with Ecuador but were thrashed 7-1 by Germany and lack the firepower or depth to upset here, with previews unanimously predicting a comfortable Ivory Coast win to secure knockout progression. Betting markets list team B at ~1/7, supporting my high-confidence forecast.",https://www.si.com/soccer/curacao-vs-cote-divoire-world-cup-preview-predictions-lineups-6-25-26 | https://onefootball.com/id/berita/curacao-vs-cote-divoire-prediction-world-cup-2026-preview-best-bets-43041958 | https://inside.fifa.com/fifa-world-ranking/CIV?gender=men | https://inside.fifa.com/fifa-world-ranking/CUW?gender=men | https://www.espn.com/soccer/match/_/gameId/760473/ivory-coast-curacao,,,,,,,,correct,True,neither,none,Curaçao's defensive resilience from the Ecuador draw,"If Curaçao had managed an early counter-attack goal, the match might have stayed closer longer, but their lack of attacking quality made that highly improbable against this opponent.","no, the heavy favorite status and 83% probability for team B win were validated by the comfortable 0-2 result aligning with the quality gap I identified",0.8,,54
m56,2026-06-25,E,Ecuador,Germany,2,1,team_a_win,0.12,0.25,0.63,team_b_win,60,"Germany enters with vastly superior squad depth, recent scoring form (9 goals in 2 matches), and historical dominance over Ecuador (3-0 in 2006 WC, 4-2 friendly), even after heavy rotations that still feature quality like Undav, Woltemade, and Rüdiger. Ecuador has managed just 0 goals and 1 point from their first two group games (0-0 vs Curaçao, 0-1 vs Ivory Coast), leaving them reliant on a win here plus favorable results elsewhere for slim third-place hopes, but the talent and organizational gap favors Germany. Market odds around -110 for Germany reflect rotation concerns but undervalue their baseline superiority in a professional setup.",https://www.fifa.com/en/match-centre/match/17/285023/289273/400021466 | https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_Group_E | https://www.lineups.com/betting/ecuador-vs-germany-world-cup-match-preview-picks-odds-for-thursday-june-25-2026/ | https://vsin.com/soccer/ecuador-vs-germany-prediction-2026-fifa-world-cup-preview-and-best-bets/,,,,,,,,incorrect,False,unlucky,the combination of Ecuador's must-win motivation for third-place hopes and Germany's heavy rotations severely reducing cohesion and intensity,Germany's baseline squad quality and historical dominance without enough adjustment for dead-rubber rotation risks,"If Germany had fielded a near-full-strength lineup without major rotations, their talent edge would almost certainly have produced at least a draw or win against Ecuador.","yes, I would have bet smaller (or on draw/no bet) to account for the high variance from known heavy rotations against a desperate opponent",0.8,,55
m57,2026-06-25,F,Japan,Sweden,1,1,draw,0.53,0.27,0.2,team_a_win,50,"Japan enters with superior momentum after a dominant 4-0 win over Tunisia and a solid 2-2 draw with the Netherlands, while Sweden arrives off a demoralizing 5-1 defeat to the Dutch despite their earlier 5-1 thrashing of Tunisia; Japan's much higher FIFA ranking (~18 vs Sweden ~38) and technical midfield control should allow them to dictate tempo against a Sweden side whose defense has looked vulnerable. Sweden's dangerous forwards Isak and Gyökeres pose counter-attack threats and both teams have strong incentives (Japan to lock in knockout qualification, Sweden to stay alive), but the overall edge and home-like crowd support at AT&T Stadium favor the Samurai Blue. Expect an open game but Japan to edge the result.",https://www.fifa.com/en/match-centre/match/17/285023/289273/400021471 | https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_Group_F | https://www.azcentral.com/story/sports/soccer/worldcup/2026/06/24/japan-sweden-picks-predictions-odds-world-cup-2026-thursday/90658393007/ | https://www.squawka.com/us/news/world-cup/match-preview-japan-vs-sweden-06-25-26-world-cup-2026/ | https://totalfootballanalysis.com/competitions/fifa-world-cup-2026/japan-v-sweden-predictions,,,,,,,,partially_correct,True,unlucky,Sweden's defensive resilience and heightened motivation to fight for a result that kept their qualification hopes alive,Japan's recent group-stage attacking form and overall superiority translating directly into a win on the night,"If Sweden had failed to equalize or shown the same defensive lapses they had against the Netherlands, Japan would likely have converted their control into a win rather than a draw.","no, the probabilities already treated the match as close with a substantial 27% draw chance and the 1-1 result fell squarely inside the expected distribution without invalidating the pre-match reasoning",0.7,,56
m58,2026-06-25,F,Tunisia,Netherlands,1,3,team_b_win,0.04,0.1,0.86,team_b_win,75,"Netherlands hold a massive quality gap (FIFA rank ~8 vs Tunisia ~50), superior recent form with a 5-1 win over Sweden, and motivation to top Group F, while already-eliminated Tunisia have conceded 9 goals in 2 WC games and look defensively fragile. Historical H2H shows Netherlands unbeaten against Tunisia, and their star-studded attack (Depay, Gakpo, Brobbey) should dominate despite any deep defensive setup from the visitors. High-confidence bet on Netherlands win given the mismatch and short but justified odds.",https://www.espn.com/soccer/story/_/id/49141579/fifa-world-cup-2026-tunisia-vs-netherlands-tv-channel-how-watch-kick-live-stream-referee-predicted-line-ups | https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_Group_F | https://www.skysports.com/football/tunisia-vs-netherlands/549825 | https://sports.yahoo.com/articles/netherlands-vs-tunisia-predictions-picks-190000498.html,,,,,,,,correct,True,neither,Tunisia's capacity to score a consolation goal via set-piece or counter despite being outclassed and eliminated,Netherlands' attacking dominance and expected margin of victory (anticipating potentially more goals),"If Tunisia had not already been eliminated and played with higher motivation and tighter organization throughout, they might have limited the damage to a 1-2 or 2-2 draw instead of conceding three.","no, the 3-1 result confirmed the heavy favoritism, quality gap, and high win probability I assigned to Netherlands",0.78,,57
m59,2026-06-25,D,Türkiye,USA,3,2,team_a_win,0.33,0.3,0.37,team_b_win,50,"Both teams' group fates are decided (USA tops Group D with two wins; Turkey is eliminated with zero points after losses to Paraguay and Australia), turning this into a dead-rubber finale where the US will heavily rotate to rest players on yellow cards and manage fatigue ahead of the Round of 32. Even with a weakened XI, the US retains an edge through superior depth, strong recent form, and home support in Los Angeles, while Turkey—motivated for a first World Cup win since 2002—brings attacking quality via Guler, Calhanoglu, and Yildiz but lacks the same overall resources. Expert models and previews still lean toward a narrow US victory (around 1-2).",https://www.sportsmole.co.uk/football/turkey/world-cup-2026/preview/turkey-vs-usa-prediction-team-news-lineups_599846.html | https://www.ussoccer.com/stories/2026/06/usmnt/match-preview-vs-turkiye-los-angeles-california-fifa-world-cup | https://www.fifa.com/en/match-centre/match/17/285023/289273/400021459 | https://www.espn.com/soccer/story/_/id/49140112/usmnt-faces-world-cup-dilemma-vs-turkiye-rotate-squad-keep-same-xi | https://inside.fifa.com/fifa-world-ranking/men,,,,,,,,incorrect,False,unlucky,"the vulnerability of a heavily rotated US backline and midfield to Turkey's creative attackers (Guler, Yildiz, Calhanoglu) in a pride match",US squad depth and home-crowd motivation carrying over strongly even with major rotation and a dead-rubber context,"If the US had fielded a stronger, less-rotated XI (keeping more starters off yellow cards), they would likely have won or drawn rather than losing 3-2.","yes, knowing the full extent of US rotation and Turkey's high motivation for a historic first win since 2002, I would have bet on team_a_win or no_bet instead of staking on the US",0.8,,58
m60,2026-06-25,D,Paraguay,Australia,0,0,draw,0.34,0.36,0.3,draw,50,"This is a high-stakes Group D decider for second place (behind likely-top USA), with both sides on 3 points entering the final match and a draw likely sufficient for both to advance. Paraguay are missing suspended creative star Miguel Almirón while Australia are without injured veteran forward Mathew Leckie; the absences blunt attacking quality on both sides and favor a cautious, low-scoring contest. Australia’s better recent organization and goal difference give them a marginal edge, but the overall profile and market-implied probabilities point to a draw as the most probable outcome.",https://www.racingpost.com/sport/football-tips/world-cup-2026/paraguay-vs-australia-world-cup-prediction-team-news-odds-betting-tips-and-bet-builder-a6fxb9K2yEUl/ | https://www.sportsmole.co.uk/football/paraguay/world-cup-2026/preview/paraguay-vs-australia-prediction-team-news-lineups_599899.html | https://www.skysports.com/football/paraguay-vs-australia/549820 | https://sports.yahoo.com/articles/preview-paraguay-vs-australia-team-021000008.html,,,,,,,,correct,True,neither,the mutual incentive for both teams to play ultra-defensively to guarantee advancement with a draw,"Australia's slight organizational advantage, which was neutralized by shared caution and missing attackers","If Miguel Almirón had been available instead of suspended, Paraguay would likely have generated more creative threat and scoring chances, raising the probability of a Paraguay win or higher-scoring draw.","no, the draw was correctly identified as most probable given the key absences, low-scoring tendencies, and qualification dynamics that produced exactly this 0-0 result",0.8,,59
m61,2026-06-26,G,New Zealand,Belgium,1,5,team_b_win,0.09,0.17,0.74,team_b_win,65,"Belgium holds a massive quality gap (FIFA rank ~10th vs New Zealand's ~85th) with stars like De Bruyne, Doku, and Courtois, even after two disappointing group draws; New Zealand showed fight in a 2-2 draw with Iran and a competitive loss to Egypt but lacks the squad depth or clinical edge to trouble Belgium consistently at this level. A Belgium victory is the clear most likely outcome in this high-stakes Group G decider at BC Place.",https://www.fifa.com/en/match-centre/match/17/285023/289273/400021481 | https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_Group_G | https://www.sportsgambler.com/betting-tips/football/new-zealand-vs-belgium-prediction-lineups-odds-2026-06-26/ | https://www.espn.com/soccer/odds/_/gameId/760477 | https://inside.fifa.com/fifa-world-ranking/men,,,,,,,,correct,True,neither,Belgium's ability to convert dominance into a high volume of clinical goals once they broke New Zealand down,New Zealand's defensive organization and resilience shown against Iran and Egypt,"If Belgium had continued their wasteful finishing from the prior two group matches, the scoreline might have been narrower (e.g. 2-1 or 3-1), but the talent gap still made their win highly probable.","no, the core assessment of Belgium as heavy favorites due to squad quality was strongly validated by the result",0.72,,60
m62,2026-06-26,G,Egypt,IR Iran,1,1,draw,0.49,0.34,0.17,team_a_win,65,"Egypt enter as slight favorites with superior recent form (first-ever WC win vs New Zealand 3-1 featuring Salah) and maximum motivation to secure Group G top spot and a favorable knockout path, while Iran have only drawn their two matches and lack attacking firepower. A tight, low-scoring contest is expected but Egypt's quality edge and home-crowd support in Seattle should see them edge it. Betting markets and expert previews consistently back the Pharaohs at around even money or better.",https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_Group_G | https://www.goonersguide.com/football-pick-59581-Egypt-vs-Iran.htm | https://www.racingpost.com/sport/football-tips/world-cup-2026/egypt-vs-iran-world-cup-prediction-team-news-odds-betting-tips-and-bet-builder-aARLl2s6c96X/ | https://sports.yahoo.com/articles/preview-egypt-vs-iran-team-031000493.html | https://www.squawka.com/en/news/world-cup/egypt-vs-iran-predictions-betting-tips/ | https://www.espn.com/soccer/odds/_/gameId/760476,,,,,,,,partially_correct,True,unlucky,Egypt's defensive injuries reducing their ability to control and close tight matches,Egypt's group-topping motivation translating directly into a win rather than a cautious draw,"If Egypt's key defenders had been fully available and fit, they would likely have secured the narrow win my model favored instead of the draw.","no, the 49/34/17 probabilities were well-calibrated for a cagey match and the Egypt win bet had positive expected value on pre-match information",0.72,,61
m63,2026-06-26,H,Cabo Verde,Saudi Arabia,0,0,draw,0.46,0.31,0.23,team_a_win,50,"Cape Verde enter this decisive Group H clash with impressive form, having drawn against both Spain and Uruguay in their World Cup debut, showcasing a resilient defense led by veteran goalkeeper Vozinha. Saudi Arabia, despite a higher FIFA ranking, have looked vulnerable after a 4-0 thrashing by Spain and only a draw with Uruguay, struggling to create chances consistently. With qualification on the line and betting markets making Cape Verde slight favorites, they are well-positioned to secure a vital win in Houston.",https://www.fifa.com/en/match-centre/match/17/285023/289273/400021485 | https://www.sportsmole.co.uk/football/cape-verde/world-cup-2026/preview/cape-verde-vs-saudi-arabia-prediction-team-news-lineups_599983.html | https://sports.yahoo.com/articles/cape-verde-vs-saudi-arabia-103500617.html | https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_Group_H,,,,,,,,partially_correct,True,unlucky,both teams played with extreme defensive caution and risk-aversion in this high-stakes must-not-lose scenario,Cape Verde's recent form edge and motivation giving them a clear advantage,"If the qualification math had made a draw sufficient for both sides, they likely would have attacked more and the game would not have stayed 0-0.","yes, I would have bet on the draw or no bet because the match setup always pointed to a cagey, low-event affair between evenly matched sides prioritizing safety",0.7,,62
m64,2026-06-26,H,Uruguay,Spain,0,1,team_b_win,0.14,0.24,0.62,team_b_win,55,"Spain enter as heavy favorites thanks to superior squad quality, creative firepower from Lamine Yamal and Mikel Oyarzabal, and midfield control anchored by Rodri, while Uruguay's already limited attack is further weakened by absences of Ronald Araujo and Giorgian de Arrascaeta. Spain have an impeccable H2H record against Uruguay (unbeaten in 10 meetings including two prior World Cup draws) and need only a point to top Group H, whereas Uruguay must win to keep realistic knockout hopes alive after two draws. Expert previews and betting markets converge on a Spain win (around 62-67% implied probability), most likely by a 1-2 or 2-1 margin.",https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_Group_H | https://www.sportsmole.co.uk/football/spain/world-cup-2026/preview/uruguay-vs-spain-prediction-team-news-lineups_599989.html | https://www.fifa.com/en/match-centre/match/17/285023/289273/400021484 | https://sports.yahoo.com/articles/spain-vs-uruguay-predictions-picks-144200439.html | https://www.espn.com/soccer/match/_/gameId/760479/spain-uruguay,,,,,,,,correct,True,neither,"Uruguay's compact defensive organization and resilience despite absences, which kept the scoreline narrower than my expected 1-2/2-1",Spain's attacking firepower translating into multiple goals in this high-stakes group finale,"If Ronald Araujo and de Arrascaeta had been available, Uruguay's defense and creativity might have secured a draw instead of the narrow 1-0 defeat.","no, the core pick on Spain to win was validated by the result and aligned with the probability edge and group context I identified",0.75,,63
m65,2026-06-26,I,Senegal,Iraq,5,0,team_a_win,0.86,0.1,0.04,team_a_win,80,"Senegal (FIFA rank ~15) vastly outclass Iraq (~57-60) in squad quality, experience, and motivation as they chase a big win for possible best-third qualification after two group losses; Iraq are eliminated, missing key striker Aymen Hussein, and have conceded heavily. Recent form and GK injury add slight uncertainty but do not bridge the gap. xG models and betting odds (~80% implied Senegal win prob) align with a dominant home-side performance.",https://www.fifa.com/en/match-centre/match/17/285023/289273/400021493 | https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_Group_I | https://sports.yahoo.com/articles/senegal-vs-iraq-predictions-picks-130200779.html | https://xgscore.io/world-cup/senegal-iraq/xg-statistics | https://www.sportingnews.com/us/soccer/news/world-cup-group-i-standings-results-table-2026/e0c681e074cb3b3bc2f8f958,,,,,,,,correct,True,neither,the full scale of Senegal's attacking conversion and Iraq's total defensive collapse once the game opened up,the lingering effects of Senegal's prior group-stage losses and Mendy injury on their overall dominance,"If Iraq had started with a fully fit Aymen Hussein and avoided early concessions, they might have limited the margin to 3-0 or 4-0 but the Senegal win direction would almost certainly have stayed the same.","no, the high-confidence team_a_win pick and stake were directionally correct and the blowout result validated rather than contradicted the core assessment of the quality gap",0.78,,64
m66,2026-06-26,I,Norway,France,1,4,team_b_win,0.22,0.27,0.51,team_b_win,55,"France enter as clear favorites with superior squad depth, experience, and attacking quality (Mbappe in top form) despite manager Deschamps' absence, while Norway's Haaland-led attack is dangerous but their overall team lags in consistency and defense. Both sides have already qualified for the knockout stage, which may lead to some rotation or an open game, yet betting markets and previews give France ~55-62% implied win probability. An entertaining match is expected but France are most likely to claim the points and potentially top Group I.",https://www.fifa.com/en/match-centre/match/17/285023/289273/400021489 | https://www.espn.com/soccer/story//id/49162941/norway-vs-france-fifa-world-cup-2026-tv-channel-how-watch-kick-live-stream-injury-predicted-line-ups | https://www.racingpost.com/sport/football-tips/world-cup-2026/norway-vs-france-world-cup-prediction-team-news-odds-betting-tips-and-bet-builder-aMxIm1b66uT1/ | https://www.espn.com/soccer/odds//gameId/760475 | https://www.whoscored.com/matches/1953890/preview/international-fifa-world-cup-2026-norway-france,,,,,,,,correct,True,neither,France's clinical finishing and defensive organization that turned superiority into a decisive margin,the likelihood of a tighter contest due to both teams already being qualified,"If Norway had defended more compactly and restricted Mbappe's runs, the scoreline might have been closer (e.g., 2-1 or 2-2), though France's quality edge would probably still have delivered at least a win.","no, the emphatic France win reinforces rather than contradicts my view of their superiority and the value in backing them",0.7,,65
m67,2026-06-27,J,Algeria,Austria,3,3,draw,0.28,0.4,0.32,draw,50,"Algeria and Austria enter this Group J decider level on points with nearly identical FIFA rankings (Austria ~24th, Algeria ~28th) and similar recent results (both 1W-1L), making it one of the most evenly matched fixtures. Multiple expert previews and statistical analyses consistently predict a 1-1 draw, which secures progression for both (Austria likely 2nd on GD, Algeria strong 3rd). Algeria's flair via Mahrez/Gouiri is balanced by Austria's Rangnick-led organization, physicality, and pressing edge in what should be a tense, low-scoring cagey game.",https://www.whoscored.com/matches/1953896/preview/international-fifa-world-cup-2026-algeria-austria | https://www.rotowire.com/soccer/article/algeria-vs-austria-preview-predicted-lineups-team-news-tactical-analysis-2026-world-cup-group-j-119778 | https://www.sportingnews.com/us/soccer/news/world-cup-group-j-standings-results-table-2026-argentina/bea592e93bc3474fb580a30f | https://www.espn.com/soccer/odds/_/gameId/760484 | https://www.racingpost.com/sport/football-tips/world-cup-2026/algeria-vs-austria-predictions-team-news-odds-betting-tips-bet-builder-aVgbm2W8srwo/,,,,,,,,correct,True,neither,the openness of the game and willingness of both sides to attack despite qualification stakes,"the likelihood of a cagey, low-scoring defensive battle","If one team had taken an early lead and then prioritized defense over continued attacking, the result might have been a win instead of a 3-3 draw.","no, the probabilities correctly ranked the draw highest and the bet succeeded on the actual outcome",0.8,,66
m68,2026-06-27,J,Jordan,Argentina,1,3,team_b_win,0.06,0.12,0.82,team_b_win,80,"Argentina have already clinched first place in Group J with two clean-sheet wins and a +5 goal difference, while Jordan are eliminated after two losses and conceding five goals. Even with Messi starting on the bench for rotation, Argentina's immense squad depth and quality gap make an upset or draw highly unlikely against a deflated opponent. Expert previews, consensus scorelines (2-0 or 3-0), and betting odds (Argentina around -525 to -550) all align on a comfortable Argentina victory.",https://www.sportsmole.co.uk/football/jordan/world-cup-2026/preview/jordan-vs-argentina-prediction-team-news-lineups_600039.html | https://www.espn.com/soccer/story//id/49191791/lionel-messi-argentina-bench-jordan-fifa-2026-world-cup | https://www.azcentral.com/story/sports/soccer/worldcup/2026/06/26/jordan-argentina-picks-predictions-odds-world-cup-2026-saturday/90694556007/ | https://www.espn.com/soccer/odds//gameId/760483,,,,,,,,correct,True,neither,none,the potential weakening effect of heavy squad rotation and Messi on the bench,"If Argentina had started their strongest XI with Messi from the first minute instead of rotating, the margin of victory might have been larger than two goals, but the outcome of an Argentina win would almost certainly have remained the same.","no, the high-probability bet on Argentina win with $80 stake was justified by the massive quality and motivation gap and proved correct",0.8,,67
m69,2026-06-27,K,Colombia,Portugal,0,0,draw,0.3,0.33,0.37,draw,40,"Colombia enter as Group K leaders with two wins, strong organization and attacking threats (Diaz, Rodriguez, Suarez), while Portugal hold the edge in individual quality and squad depth but must win to claim top spot; humid Miami conditions and mutual motivation for a result point to a tight, low-margin contest where a draw is the most probable outcome per multiple previews.",https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_Group_K | https://www.sportsmole.co.uk/football/portugal/world-cup-2026/preview/colombia-vs-portugal-prediction-team-news-lineups_600099.html | https://www.espn.com/soccer/story/_/id/49172923/fifa-world-cup-2026-colombia-vs-portugal-tv-channel-how-watch-kickoff-live-stream-referee-predicted-lineups | https://www.reuters.com/sports/soccer/portugal-colombia-battle-top-spot-dodge-heavyweights-last-32-2026-06-25/,,,,,,,,partially_correct,True,lucky,"both teams adopting ultra-cautious, low-risk tactics to avoid defeat in this high-stakes group decider, stifling creativity and chances","Portugal's individual quality and attacking edge (Ronaldo, Fernandes) translating into goals against Colombia's organized defense","If the extreme humidity had not suppressed the pace and quality of play as much, Portugal's slight squad superiority might have created enough chances to score and win instead of the 0-0.","no, betting on the draw was validated by the 0-0 result matching my emphasis on a tight, balanced contest under tough conditions",0.65,,68
m70,2026-06-27,K,Congo DR,Uzbekistan,3,1,team_a_win,0.57,0.25,0.18,team_a_win,65,"DR Congo (Team A) enter as clear favorites in this must-win Group K finale versus Uzbekistan (Team B) due to superior squad quality (Wissa, Wan-Bissaka, Bakambu), better recent results (1 pt from Portugal draw/Colombia loss vs UZB's 0 pts and -7 GD after heavy defeats), and higher motivation to chase best-third advancement at neutral Mercedes-Benz Stadium. Multiple previews (Sports Mole, RotoWire) predict 2-0 wins and betting markets/Kalshi imply ~55-58% probability for Congo DR; Uzbekistan lack form, scoring threat, and cohesion under Cannavaro. I forecast 57/25/18 and stake $65 on team_a_win as the strongest value with positive edge.",https://www.fifa.com/en/match-centre/match/17/285023/289273/400021500 | https://www.sportsmole.co.uk/football/congo-dr/world-cup-2026/preview/congo-dr-vs-uzbekistan-prediction-team-news-lineups_600068.html | https://www.rotowire.com/soccer/article/dr-congo-vs-uzbekistan-preview-predicted-lineups-team-news-tactical-analysis-2026-world-cup-group-k-119776 | https://kalshi.com/markets/kxwcgame/world-cup-game/kxwcgame-26jun27coduzb | https://www.espn.com/soccer/odds/_/gameId/760482,,,,,,,,correct,True,neither,DR Congo's attacking motivation and fluidity against a leaky Uzbekistan defense unlocking more goals than the conservative 2-0 previews suggested,"Uzbekistan's complete lack of scoring threat, as they still managed one goal on the counter","If Uzbekistan had organized their defense more compactly and avoided transitions, the score might have stayed closer to 2-1 but Team A's win would almost certainly have held given their superiority and motivation.","no, the core assessment of Team A superiority, squad quality, and must-win motivation proved accurate and the team_a_win bet succeeded",0.8,,69
m71,2026-06-27,L,Croatia,Ghana,2,1,team_a_win,0.51,0.33,0.16,draw,40,"Croatia are significantly higher ranked (11th vs 73rd) with greater technical quality and World Cup experience, making them favorites on paper, but the match context heavily favors a draw as Ghana only need a point to advance while Croatia can likely progress with one too, leading both sides to prioritize caution over risk. Ghana's compact defensive organization has already produced a clean sheet against England, and previews consistently highlight a low-scoring, cagey affair at Philadelphia Stadium. This dynamic creates betting value on the draw relative to the odds.",https://www.reuters.com/sports/soccer/goal-fest-unlikely-croatia-ghana-plot-path-last-32-2026-06-25/ | https://www.fox29.com/news/croatia-vs-ghana-preview-final-group-match-brings-high-stakes-philadelphia | https://sports.yahoo.com/articles/croatia-vs-ghana-predictions-picks-174600905.html | https://www.fifa.com/en/match-centre/match/17/285023/289273/400021509 | https://www.espn.com/soccer/story/_/id/49172894/fifa-world-cup-2026-croatia-vs-ghana-tv-channel-how-watch-kickoff-live-stream-injury-predicted-lineups,,,,,,,,correct,True,neither,Croatia's superior quality and experience allowing them to break down Ghana despite both teams' caution,the strength of mutual draw incentives and Ghana's defensive organization leading to a stalemate,"If Ghana had defended without the lapses that allowed Croatia's two goals, the match could easily have ended in a draw given both sides' incentives to avoid risk.","yes, I would bet on team_a_win with most or all of the stake because the quality gap and Croatia's need to guarantee progression made a win more likely than my draw emphasis suggested",0.7,,70
