match_id,date,group,team_a,team_b,final_score_a,final_score_b,outcome,pre_p_team_a_win,pre_p_draw,pre_p_team_b_win,pre_bet_pick,pre_bet_stake_usd,pre_reasoning,pre_key_sources,t30_p_team_a_win,t30_p_draw,t30_p_team_b_win,t30_bet_pick,t30_bet_stake_usd,t30_reasoning,t30_key_sources,refl_outcome_vs_prediction,refl_was_well_calibrated,refl_luck,refl_key_factor_missed,refl_key_factor_overweighted,refl_counterfactual,refl_would_bet_differently,refl_confidence,_parse_issue,file_order
m53,2026-06-24,B,Bosnia and Herzegovina,Qatar,3,1,team_a_win,0.69,0.18,0.13,team_a_win,100,"Bosnia and Herzegovina enter this crucial Group B finale as heavy favorites against a struggling Qatari side that just suffered a 6-0 defeat to Canada. Qatar's defense is severely compromised, a situation worsened by the suspensions of defender Homam Ahmed and midfielder Assim Madibo following recent red cards. With both teams needing a win to potentially advance as a top third-place finisher, Bosnia's superior overall quality and desperation make them the most logical pick.",https://news.sportsinteraction.com/soccer/fifa-world-cup/story/bosnia-and-herzegovina-vs-qatar-odds-prediction-062426-217195 | https://www.goal.com/en-ca/news/live-stream-online-tv-where-to-watch-bosnia-and-herzegovina-v-qatar/bltfdd7ba7aedd8bcb0,,,,,,,,correct,True,neither,I slightly underweighted Qatar's ability to score a goal despite their defensive crisis and previous heavy defeat.,none,"If Qatar had fielded their full-strength defense without suspensions, the goal margin might have been narrower, though the outright result likely would have remained the same.","no, betting the maximum stake on the clear favorite was the optimal decision given the disparity in team quality.",0.9,,53
m54,2026-06-24,B,Switzerland,Canada,2,1,team_a_win,0.28,0.44,0.28,draw,100,"Game theory strongly points to a tactical stalemate, as both teams enter the match on four points and require only a draw to mathematically guarantee progression from Group B. While Canada boasts significant momentum from a recent 6-0 thrashing of Qatar and enjoys the atmospheric advantage of BC Place, Switzerland’s disciplined structure will likely avoid overcommitting. The mutual incentive to minimize injury risk and efficiently secure knockout stage berths creates maximum value on the draw.",https://www.olympics.com/en/news/fifa-world-cup-2026-every-match-result-wednesday-24-june-live-scores | https://www.foxsports.com/stories/soccer/switzerland-vs-canada-how-to-watch-tv-channel-live-stream-2026-fifa-world-cup-group-b,,,,,,,,incorrect,False,neither,"Switzerland's superior individual quality in the final third, which allowed them to secure a win rather than settling for a point.",The game theory assumption that mutual progression incentives would strictly result in a tactical stalemate.,"If Canada's defense had held firm against Switzerland's attacking quality, the mutually beneficial draw would have materialized.","yes, I would place a smaller stake or avoid the draw bet altogether, realizing that competitive instinct often overrides mathematical game theory.",0.9,,54
m55,2026-06-25,E,Curaçao,Côte d'Ivoire,0,2,team_b_win,0.05,0.15,0.8,team_b_win,100,"Côte d'Ivoire boasts a vastly superior squad with players active in elite European leagues, making them overwhelming favorites against tournament debutants Curaçao. Furthermore, Curaçao's defensive fragilities were starkly exposed during an earlier 7-1 loss to Germany, suggesting they lack the tactical resilience to withstand a motivated Ivorian attack. Allocating the maximum stake on a Côte d'Ivoire victory represents the most logical value in this matchup.",https://www.skysports.com/football/news/17244/13556657/world-cup-2026-curacao-x-x-ivory-coast | https://www.foxsports.com/stories/soccer/how-watch-world-cup-today-schedule-times-tv-streaming-usa-germany-more,,,,,,,,correct,True,neither,none,"the severity of Curaçao's defensive fragility, as they conceded only two goals rather than suffering another massive blowout","If Curaçao had managed an impenetrable low block to force a scoreless first half, they might have frustrated Côte d'Ivoire into a draw.","no, the fundamental analysis of the talent disparity was accurate and maximizing the stake on the heavy favorite was the optimal decision.",0.95,,55
m56,2026-06-25,E,Ecuador,Germany,2,1,team_a_win,0.12,0.23,0.65,team_b_win,80,"Germany has dominated Group E, securing six points and scoring nine goals in two matches, while Ecuador has struggled offensively with only one point so far. Even with potential German squad rotation and Nico Schlotterbeck's absence, Ecuador's poor form—highlighted by a scoreless draw against Curacao—makes a German victory highly probable.",https://www.rotowire.com/soccer/article/ecuador-vs-germany-preview-predicted-lineups-team-news-tactical-analysis-2026-world-cup-group-e-119485 | https://www.fifa.com/en/match-centre/match/17/285023/289273/400021466,,,,,,,,incorrect,False,neither,The extreme negative impact of Germany's squad rotation and Ecuador's high motivation to secure a must-win result.,Germany's dominant offensive form in their previous two group stage matches.,"If Germany had fielded their primary starting lineup with full motivation, they likely would have controlled the match and avoided the upset.","yes, I would place a smaller stake or avoid betting entirely given the unpredictable nature of heavily rotated squads in final group games.",0.9,,56
m57,2026-06-25,F,Japan,Sweden,1,1,draw,0.48,0.28,0.24,team_a_win,75,"Japan enters the match in excellent form with a +4 goal differential, having held the Netherlands to a 2-2 draw and defeated Tunisia 4-0. Sweden's defense showed significant vulnerabilities in their recent 5-1 defeat to the Dutch, which Japan's disciplined attack is well-positioned to exploit. Backing a Japan victory provides strong value as they attempt to secure the top seed in Group F.",https://apnews.com/article/world-cup-schedule-results-news-447f8fc813a635f3520208141b0112eb | https://www.foxsports.com/stories/soccer/how-watch-2026-fifa-world-cup-full-schedule-dates-every-match,,,,,,,,incorrect,True,neither,"Sweden's ability to swiftly implement a rigid, risk-averse defensive low block to pragmatically overcorrect for their previous defensive collapse.","Japan's offensive momentum and high goal differential, which falsely signaled a guaranteed ability to break down highly organized, static defenses.","If Sweden had pressed high and played expansively rather than prioritizing strict defensive stability, Japan's transitional speed would have likely secured a victory.","yes, I would have utilized a Draw No Bet or significantly reduced the stake, factoring in the predictable tactical pragmatism of a strong team recovering from a blowout.",0.9,,57
m58,2026-06-25,F,Tunisia,Netherlands,1,3,team_b_win,0.04,0.08,0.88,team_b_win,100,"The Netherlands have been highly impressive in Group F, netting five goals against Sweden and seeking a high margin of victory to top the group on goal difference. Conversely, Tunisia is already mathematically eliminated after a disastrous campaign, having conceded nine goals across two hefty defeats. This vast disparity in form and motivation makes a commanding Dutch victory the most logical outcome.",https://www.si.com/soccer/tunisia-vs-netherlands-world-cup-preview-predictions-lineups-6-25-26 | https://www.fifa.com/en/match-centre/match/17/285023/289273/400021473,,,,,,,,correct,True,neither,Tunisia's capacity to find the back of the net for a consolation goal against a superior opponent.,The Netherlands' drive to run up an exorbitant scoreline for goal difference purposes.,"If the Netherlands had rotated their entire starting lineup to rest players for the knockouts, the match might have been closer, though a Dutch win remained the most probable outcome.","no, the maximum stake on the Netherlands to win was entirely justified by the significant gap in team quality and the final 3-1 result.",0.95,,58
m59,2026-06-25,D,Türkiye,USA,3,2,team_a_win,0.23,0.25,0.52,team_b_win,100,"The United States enters this match in stellar form on home soil, having dominated Group D with two consecutive wins and a combined 6-1 scoreline against Paraguay and Australia. Conversely, Türkiye has significantly underperformed, losing both of their opening matches without registering a single goal. While the USMNT has already secured advancement and may strategically rotate some starters, their significant depth, home-field advantage, and tactical momentum make them a confident value pick.",https://www.foxsports.com/stories/soccer/turkiye-vs-united-states-how-to-watch-tv-channel-live-stream-2026-fifa-world-cup-group-d | https://www.ussoccer.com/stories/2026/06/usmnt/match-preview-vs-turkiye-los-angeles-california-fifa-world-cup,,,,,,,,incorrect,False,unlucky,The severity of the drop-off in the USMNT's defensive cohesion due to rotating their starting lineup after already advancing.,The United States' previous group stage form and their perceived tactical momentum on home soil.,"If the USMNT had still needed a result to advance and played their optimal starting XI, they likely would have avoided defeat.","yes, I would have reduced the stake or passed on the bet entirely given the high unpredictability of a team resting players in a dead-rubber match.",0.9,,59
m60,2026-06-25,D,Paraguay,Australia,0,0,draw,0.25,0.45,0.3,draw,50,"Australia needs only a draw to secure second place in Group D and advance, incentivizing a conservative, defense-first setup. Meanwhile, Paraguay requires a win to leapfrog them but will severely lack attacking spark without their suspended key playmaker Miguel Almirón. This tactical dynamic heavily favors a low-scoring, cagey stalemate.",https://www.compare.bet/news/paraguay-vs-australia-betting-preview-predictions-tips-and-live-odds | https://onefootball.com/en/news/paraguay-vs-australia-mls-stars-battle-for-world-cup-knockout-spot-43043717,,,,,,,,correct,True,neither,none,none,"If Miguel Almirón had not been suspended, Paraguay might have possessed the attacking creativity needed to break the deadlock.","no, the pre-match logic of a cagey stalemate perfectly aligned with the actual 0-0 result.",0.95,,60
m61,2026-06-26,G,New Zealand,Belgium,1,5,team_b_win,0.08,0.17,0.75,team_b_win,100,"Despite an underwhelming group stage performance thus far, Belgium's squad possesses vastly superior depth and quality compared to the 85th-ranked New Zealand. Facing immense pressure to advance, a highly motivated Belgian side should overcome their offensive struggles to secure the necessary three points. The stark talent gap makes backing the Red Devils the most logical and secure choice.",https://thesportsrush.com/new-zealand-v-belgium-predictions/ | https://www.si.com/soccer/new-zealand-vs-belgium-world-cup-preview-predictions-lineups-6-26-26,,,,,,,,correct,True,neither,none,"Belgium's previous offensive struggles, which proved completely irrelevant given their five-goal explosion.","If New Zealand had implemented a more successful low block to frustrate Belgium early, the margin of victory might have been smaller.","no, maximizing the stake on a heavily favored team in a must-win scenario was completely validated by the dominant victory.",0.95,,61
m62,2026-06-26,G,Egypt,IR Iran,1,1,draw,0.45,0.3,0.25,team_a_win,50,"Egypt currently leads Group G with 4 points after an impressive victory over seeded Belgium, showcasing strong tactical execution. Iran has drawn both of their previous matches, demonstrating defensive resilience but struggling to secure decisive goals. Given Egypt's momentum and their motivation to clinch the top spot in the group, they hold a clear competitive advantage going into this fixture.",https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_Group_G | https://www.aljazeera.com/sports/2026/6/24/world-cup-2026-full-group-schedule-and-top-third-round-matches-to-watch,,,,,,,,incorrect,True,neither,"The structural rigidity of Iran's defensive block, consistently achieving a tournament-specific tactical goal of drawing matches.",Egypt's psychological momentum and the assumption that their attacking intent would inevitably overcome a passive defense.,"If Egypt had converted early chances to break the low block, Iran's reactive tactical setup would have unraveled and changed the result.","yes, recognizing Iran's established baseline of securing consecutive draws makes betting on the draw the highest-value probabilistic play.",0.85,,62
m63,2026-06-26,H,Cabo Verde,Saudi Arabia,0,0,draw,0.45,0.3,0.25,team_a_win,50,"Cabo Verde has shown exceptional resilience in Group H of the 2026 World Cup, securing hard-fought draws against highly-ranked Spain (0-0) and Uruguay (2-2). Facing Saudi Arabia presents a much more balanced matchup where Cabo Verde's momentum and defensive solidity give them a distinct edge. A $50 stake on Cabo Verde to win offers strong value given their proven ability to perform on the global stage.",https://support.google.com/knowledgepanel/answer/9787176 | https://www.visithoustontexas.com/wc26/events/cabo-verde-vs-saudi-arabia/112916/,,,,,,,,incorrect,False,neither,The high probability of a stalemate when a defensive-minded team is forced to dictate play and break down a cautious opponent.,Cabo Verde's momentum and the belief that their resilience against top-tier teams would easily translate into a win against Saudi Arabia.,"If Cabo Verde had managed to score an early goal, it would have forced Saudi Arabia to open up and potentially changed the dynamic of the match.","yes, I would have picked the draw or chosen no_bet given both teams' lack of elite attacking firepower.",0.9,,63
m64,2026-06-26,H,Uruguay,Spain,0,1,team_b_win,0.28,0.31,0.41,team_b_win,50,"Spain currently tops Group H and only needs a draw to secure the top spot, allowing them to dictate the game's tempo with their possession-based style. Uruguay has only two points and must push for a win to guarantee their progression, which could leave them exposed to Spain's precise counter-attacks. Given Spain's tactical discipline and superior depth under Luis de la Fuente, they offer strong value to exploit Uruguay's desperation.",https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/articles/matchday-16-preview | https://www.aninews.in/news/sports/football/fifa-world-cup-2026-to-beat-uruguay-we-need-to-improve-says-spain-head-coach-luis-de-la-fuente-ahead-of-crucial-group-h-fixture20260626094803,,,,,,,,correct,True,neither,"Spain's exceptional defensive solidity, which completely neutralized Uruguay's desperate attacking efforts.","The likelihood of a draw, as I slightly overestimated Uruguay's ability to stay organized while chasing the game.","If Uruguay had managed to score an early goal, Spain's possession-based system would have been put under significantly more pressure.","no, the stake on Spain was a well-calculated risk that played out exactly according to the anticipated tactical script.",0.9,,64
m65,2026-06-26,I,Senegal,Iraq,5,0,team_a_win,0.78,0.15,0.07,team_a_win,100,"Senegal is heavily motivated to secure a large-margin victory to qualify for the knockouts, facing an already eliminated Iraq side struggling with injuries, including to key striker Aymen Hussein. Iraq's recent lack of offensive output, having failed to register a shot on target against France, leaves them highly vulnerable to a shift toward an aggressive 4-3-3 formation by the Lions of Teranga. Given these stark motivational and tactical disparities, a maximum stake on a Senegal victory represents the most statistically sound virtual bet.",https://www.covers.com/world-cup/senegal-vs-iraq-prediction-picks-odds-friday-6-26-2026 | https://www.beinsports.com/en-us/soccer/fifa-world-cup-2026/articles/how-and-where-to-watch-senegal-vs-iraq-in-group-i-of-the-2026-fifa-world-cup-2026-06-26,,,,,,,,correct,True,neither,none,none,"If Iraq had not already been eliminated and maintained a cohesive defensive shape, the final scoreline might have been less lopsided, but Senegal still would have won.","no, maximizing the stake on Senegal was the correct strategic decision given their overwhelming motivation and the resulting blowout.",0.95,,65
m66,2026-06-26,I,Norway,France,1,4,team_b_win,0.15,0.22,0.63,team_b_win,100,"France possesses exceptional squad depth, tactical versatility, and proven tournament pedigree on the world stage. While Norway features elite individual attackers like Erling Haaland, France's comprehensive midfield dominance and superior defensive organization make them clear favorites to secure three points.",https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026 | https://www.foxsports.com/soccer/fifa-world-cup-men,,,,,,,,correct,True,neither,none,none,"If Norway had managed to score first and disrupt the tempo, the game might have been tighter, but France's overwhelming quality still would have prevailed.","no, placing the maximum stake on France was the correct strategy given their evident structural and tactical superiority.",0.95,,66
m67,2026-06-27,J,Algeria,Austria,3,3,draw,0.28,0.34,0.38,draw,50,"With both teams tied on three points in Group J, Austria only needs a draw to advance due to their superior goal difference, making a conservative, defensive strategy highly probable. Traditional sportsbooks reflect this cagey dynamic, pricing a draw as the most likely outcome at +125. Given Austria's structural solidity and their strategic incentive to simply avoid defeat, backing the draw provides the most logical betting value.",https://cryptobriefing.com/algeria-austria-world-cup-crypto-prediction-markets/ | https://thesportsrush.com/algeria-v-austria-predictions/ | https://www.directv.com/insider/algeria-vs-austria/,,,,,,,,correct,True,lucky,The offensive openness and defensive vulnerabilities of both teams that turned a predicted cagey affair into a 3-3 shootout.,"Austria's structural solidity and their presumed ability to enforce a low-scoring, conservative game.","If Austria had effectively parked the bus as anticipated, the match would likely have ended 0-0 or 1-1 rather than 3-3.","no, the strategic incentive for a draw ultimately held true to secure Austria's advancement, justifying the original bet.",0.95,,67
m68,2026-06-27,J,Jordan,Argentina,1,3,team_b_win,0.01,0.04,0.95,team_b_win,100,"Argentina's structural dominance and vast squad depth present an insurmountable tactical mismatch against a Jordanian side that has already conceded five goals and struggled to defend wide areas. Even with potential rotational changes from Lionel Scaloni, the reigning champions' ability to consistently exploit defensive gaps warrants maximum confidence. Allocating the full stake to Argentina minimizes variance in a highly lopsided encounter.",https://www.covers.com/world-cup/argentina-vs-jordan-prediction-picks-odds-saturday-6-27-2026 | https://onefootball.com/en/news/jordan-vs-argentina-prediction-world-cup-2026-preview-best-bets-43051157,,,,,,,,correct,True,neither,Jordan's ability to capitalize on a defensive lapse or counter-attack to secure a consolation goal.,none,"If Argentina had suffered an early red card, Jordan might have been able to leverage their scoring ability into a shocking draw.","no, allocating the maximum stake on such a highly probable outcome was the optimal betting strategy.",0.95,,68
m69,2026-06-27,K,Colombia,Portugal,0,0,draw,0.25,0.32,0.43,team_b_win,55,"Colombia has already secured knockout qualification with six points and faces a strong game-theory incentive to rotate their starting XI to mitigate injury and fatigue risks. Portugal carries high offensive momentum after a 5-0 demolition of Uzbekistan and holds the structural motivation advantage, as they strictly require a victory to usurp Colombia for the top seed in Group K.",https://en.as.com/soccer/world-cup/world-cup-2026-group-k-standings-results-and-who-can-qualify-f202606-n-2/ | https://timesofindia.indiatimes.com/sports/football/fifa-world-cup/portugals-fifa-world-cup-r32-qualification-scenario-explained-what-cristiano-ronaldos-team-needs-after-colombia-beat-dr-congo/articleshow/131963569.cms,,,,,,,,incorrect,True,neither,"The structural advantage of playing for a draw; Colombia's rotated squad likely prioritized a rigid defensive shape over possession, making Portugal's necessity to win a tactical handicap.","The predictive weight of Portugal's previous 5-0 victory, failing to account for the non-linear translation of offensive momentum against an opponent satisfied with a stalemate.","If Portugal had scored in the opening twenty minutes, Colombia would have been forced to abandon their defensive block, likely resulting in the Portuguese win I anticipated.","yes, I would have opted for 'no_bet' or backed the draw, recognizing that betting against a competent team actively playing for a 0-0 is mathematically disadvantageous.",0.85,,69
m70,2026-06-27,K,Congo DR,Uzbekistan,3,1,team_a_win,0.58,0.25,0.17,team_a_win,100,"DR Congo enters this must-win Group K finale with a resilient defense, having conceded just two goals against formidable opponents like Colombia and Portugal. In contrast, debutants Uzbekistan have struggled immensely to adapt, sitting on zero points with a -8 goal differential following back-to-back heavy defeats. Given DR Congo's pressing need for a victory to sustain their knockout stage hopes and Uzbekistan's proven vulnerabilities at the back, backing the African side provides the strongest tactical value.",https://www.squawka.com/ca/news/world-cup/match-preview-dr-congo-vs-uzbekistan-world-cup-2026/ | https://www.directv.com/insider/uzbekistan-vs-dr-congo/ | https://www.fifa.com/en/match-centre/match/17/285023/289273/400021500,,,,,,,,correct,True,neither,Uzbekistan's capability to breach the Congolese defense despite their overall poor tournament form.,The absolute defensive clean-sheet reliability of DR Congo under qualification pressure.,"If Uzbekistan had converted an early chance to take the lead, DR Congo's urgency might have exposed them to a much more volatile match dynamic.","no, because the fundamental gap in motivation and quality cleanly manifested in a decisive multi-goal victory for DR Congo.",0.95,,70
m71,2026-06-27,L,Croatia,Ghana,2,1,team_a_win,0.4,0.45,0.15,draw,100,"Ghana's disciplined low block under Carlos Queiroz has yielded consecutive clean sheets, and a draw practically guarantees their progression to the Round of 32. Croatia's aging squad has struggled creatively against compact defenses, and since an additional point will likely suffice for them to advance as well, a mutually beneficial stalemate is highly probable.",https://www.covers.com/world-cup/croatia-vs-ghana-prediction-picks-odds-saturday-6-27-2026 | https://www.si.com/soccer/croatia-vs-ghana-world-cup-preview-predictions-lineups-6-27-26 | https://www.fox29.com/news/croatia-vs-ghana-preview-final-group-match-brings-high-stakes-philadelphia,,,,,,,,incorrect,False,neither,Croatia's ability to break down a compact defense despite their aging squad.,The assumption that both teams would play passively for a mutually beneficial draw.,"If Ghana had maintained their defensive shape without conceding, the match likely would have ended in the predicted stalemate.","yes, I would have lowered my stake, acknowledging that a 40% win probability for Croatia was too high to justify a maximum $100 bet on the draw.",0.9,,71
m72,2026-06-27,L,Panama,England,0,2,team_b_win,0.06,0.11,0.83,team_b_win,100,"England is overwhelmingly favored against an already eliminated Panama squad that has failed to score in their two previous Group L matches. While Panama has shown defensive resilience by conceding only narrow margins, the absence of their central playmaker Adalberto Carrasquilla severely limits their ability to break lines and generate counter-attacks. With England highly motivated to solidify their top group position and boasting a massive depth advantage under Thomas Tuchel, an English victory is the most mathematically sound outcome.",https://www.concacaf.com/competitions/fifa-world-cup/news/panama-to-close-world-cup-campaign-against-england | https://www.fanduel.com/research/panama-vs-england-prediction-picks-lineups-preview-and-best-bets-for-world-cup-2026,,,,,,,,correct,True,neither,none,none,"If Panama had their primary playmaker Carrasquilla available, they might have generated more counter-attacking threats to challenge the clean sheet, though the overarching outcome would likely remain an England victory.","no, the fundamental mismatch in squad depth and motivation entirely justified the maximum stake on an England win.",0.95,,72
